bbox_width,bbox_height,area,extent,perimeter,num_chars
55.0,40.0,669.5,0.3043181818181818,237.09545242786407,2.0
63.0,39.0,1129.0,0.4595034595034595,267.62236404418945,3.0
5.0,8.0,22.5,0.5625,24.242640614509586,0.0
23.0,26.0,251.5,0.4205685618729097,106.32590079307556,1.0
91.0,41.0,1628.0,0.4363441436612168,364.04877030849457,4.0
6.0,7.0,19.5,0.4642857142857143,21.899494767189022,0.0
79.0,34.0,1114.0,0.41474311243484735,380.19090497493744,3.0
40.0,32.0,614.5,0.480078125,187.23758840560916,2.0
132.0,41.0,2223.5,0.4108462675535846,556.5168050527574,5.0
50.0,33.0,668.5,0.4051515151515152,255.86500418186188,3.0
65.0,38.0,926.5,0.3751012145748988,294.4924222230911,2.0
7.0,10.0,25.5,0.3642857142857143,24.727921724319447,0.0
4.0,5.0,9.5,0.475,12.242640614509584,0.0
64.0,35.0,825.5,0.3685267857142857,362.1492748260498,3.0
19.0,31.0,229.5,0.3896434634974533,114.66904652118684,1.0
35.0,34.0,554.0,0.465546218487395,149.7401143312454,1.0
134.0,34.0,2003.5,0.4397497805092186,633.6883792877197,5.0
10.0,11.0,54.0,0.4909090909090909,32.97056221961975,0.0
13.0,29.0,156.5,0.4151193633952255,85.0121922492981,1.0
83.0,35.0,1347.5,0.463855421686747,445.88938999176025,4.0
18.0,23.0,203.5,0.4915458937198068,98.81118249893187,1.0
19.0,25.0,204.5,0.4305263157894737,99.15432798862456,1.0
18.0,31.0,234.5,0.4202508960573477,95.49747347831726,1.0
56.0,45.0,909.0,0.3607142857142857,258.7939372062683,2.0
7.0,11.0,25.5,0.3311688311688312,27.899494767189022,0.0
7.0,4.0,12.0,0.42857142857142855,15.656854152679445,0.0
8.0,19.0,49.5,0.3256578947368421,43.55634891986847,0.0
116.0,38.0,1668.0,0.3784029038112521,519.3868631124496,5.0
65.0,30.0,954.5,0.4894871794871795,298.2081503868103,3.0
9.0,15.0,58.5,0.43333333333333335,43.213203072547905,0.0
49.0,31.0,709.5,0.46708360763660295,233.72286927700043,2.0
5.0,5.0,13.0,0.52,14.828427076339722,0.0
87.0,36.0,1401.0,0.4473180076628353,356.7350617647171,3.0
36.0,38.0,337.0,0.2463450292397661,161.19595730304718,2.0
10.0,19.0,54.0,0.2842105263157895,44.62741661071777,0.0
4.0,3.0,4.0,0.3333333333333333,8.828427076339723,0.0
4.0,5.0,9.5,0.475,12.242640614509584,0.0
9.0,16.0,44.5,0.3090277777777778,42.041630029678345,0.0
53.0,32.0,708.5,0.4177476415094339,254.89444196224213,3.0
40.0,39.0,569.5,0.36506410256410254,273.1787129640579,2.0
58.0,34.0,1124.5,0.5702332657200812,226.5512961149216,3.0
24.0,29.0,292.0,0.4195402298850575,88.42640590667725,1.0
33.0,37.0,347.0,0.2841932841932842,172.16652047634125,1.0
13.0,10.0,41.5,0.3192307692307692,34.38477599620819,0.0
25.0,29.0,345.0,0.4758620689655173,100.91168701648712,1.0
60.0,39.0,709.5,0.3032051282051282,305.6639934778213,3.0
19.0,29.0,183.0,0.33212341197822143,101.74011421203613,1.0
25.0,3.0,44.5,0.5933333333333334,50.24264061450958,0.0
5.0,3.0,5.0,0.3333333333333333,10.828427076339722,0.0
102.0,46.0,1597.0,0.3403665814151748,499.3868626356125,5.0
2.0,4.0,3.0,0.375,8.0,0.0
11.0,21.0,116.5,0.5043290043290043,59.213202953338616,0.0
52.0,37.0,908.5,0.4721933471933472,229.2375876903534,3.0
53.0,50.0,637.5,0.24056603773584906,326.6934314966202,2.0
7.0,4.0,11.5,0.4107142857142857,16.242640614509586,0.0
8.0,7.0,23.5,0.4196428571428572,21.899494647979736,0.0
83.0,32.0,1419.5,0.5344503012048193,396.4335453510285,4.0
32.0,36.0,363.0,0.3151041666666667,152.85281193256378,1.0
119.0,50.0,1896.0,0.31865546218487395,509.93101871013636,5.0
61.0,38.0,1025.0,0.4421915444348576,327.9066344499588,3.0
21.0,33.0,195.0,0.2813852813852814,114.08326029777528,1.0
31.0,35.0,478.5,0.4410138248847926,137.7817440032959,1.0
10.0,22.0,57.5,0.26136363636363635,51.213202953338616,0.0
109.0,40.0,1431.5,0.3283256880733945,516.1736594438553,5.0
5.0,3.0,5.0,0.3333333333333333,10.828427076339722,0.0
22.0,23.0,260.5,0.5148221343873518,103.84061968326569,1.0
20.0,30.0,212.0,0.3533333333333333,115.25483298301695,1.0
42.0,31.0,609.5,0.4681259600614439,182.61017179489136,2.0
27.0,32.0,313.0,0.36226851851851855,146.2253955602646,1.0
27.0,28.0,186.5,0.2466931216931217,107.84061956405641,1.0
93.0,41.0,1418.0,0.3718856543404144,511.10259211063385,4.0
76.0,40.0,1096.5,0.3606907894736842,377.8061292171478,3.0
51.0,34.0,615.0,0.3546712802768166,290.5929260253906,2.0
53.0,34.0,1003.0,0.5566037735849056,186.16652023792267,2.0
17.0,32.0,157.0,0.28860294117647056,101.25483322143556,1.0
39.0,36.0,483.5,0.3443732193732193,181.09545266628263,2.0
22.0,30.0,297.0,0.45,134.91168689727786,1.0
9.0,20.0,55.0,0.3055555555555556,46.97056245803833,0.0
31.0,29.0,385.0,0.4282536151279199,161.0538226366043,1.0
69.0,34.0,950.0,0.40494458653026427,356.3919155597687,3.0
6.0,5.0,17.0,0.5666666666666667,16.82842707633972,0.0
10.0,9.0,43.5,0.4833333333333333,32.727921843528755,0.0
5.0,5.0,12.0,0.48,13.656854152679445,0.0
20.0,31.0,234.5,0.3782258064516129,125.15432798862456,1.0
39.0,31.0,510.5,0.4222497932175352,195.0954521894455,2.0
56.0,32.0,675.0,0.3766741071428572,245.137082695961,2.0
5.0,6.0,14.5,0.4833333333333333,15.071067690849304,0.0
5.0,5.0,12.0,0.48,13.656854152679445,0.0
74.0,27.0,858.0,0.4294294294294294,360.19090497493744,4.0
24.0,34.0,319.5,0.3915441176470588,144.4680359363556,1.0
17.0,18.0,68.0,0.2222222222222222,49.59797894954682,0.0
79.0,29.0,1069.0,0.4666084679179398,344.53405106067663,3.0
53.0,37.0,726.0,0.3702192758796533,254.5929262638092,2.0
6.0,12.0,12.5,0.1736111111111111,27.899494767189022,0.0
23.0,31.0,236.5,0.3316970546984572,116.32590079307556,1.0
36.0,33.0,445.5,0.375,220.20815002918243,2.0
54.0,39.0,762.0,0.3618233618233618,288.24978029727936,2.0
21.0,31.0,226.5,0.34792626728110604,108.46803605556488,1.0
8.0,21.0,50.0,0.2976190476190476,46.97056245803833,0.0
39.0,32.0,643.5,0.515625,179.9238793849945,2.0
43.0,32.0,578.5,0.42042151162790703,216.89444184303284,2.0
5.0,5.0,13.0,0.52,14.828427076339722,0.0
10.0,5.0,22.5,0.45,23.071067690849304,0.0
24.0,24.0,275.5,0.4782986111111111,103.84061956405641,1.0
94.0,42.0,1556.0,0.3941236068895643,391.8477594852448,4.0
8.0,8.0,23.5,0.3671875,21.55634915828705,0.0
79.0,32.0,1143.5,0.4523338607594937,379.119837641716,4.0
33.0,40.0,485.0,0.3674242424242424,139.53910326957705,1.0
33.0,33.0,490.0,0.44995408631772266,229.9655092954636,2.0
44.0,31.0,708.5,0.5194281524926686,159.2964630126953,2.0
18.0,31.0,162.5,0.29121863799283154,99.84061956405641,1.0
5.0,5.0,12.5,0.5,14.242640614509584,0.0
19.0,22.0,183.5,0.4389952153110048,93.0121922492981,1.0
19.0,27.0,196.5,0.3830409356725146,103.98275470733644,1.0
39.0,41.0,729.5,0.4562226391494684,174.12489008903503,2.0
36.0,45.0,481.0,0.2969135802469136,166.3675308227539,1.0
7.0,12.0,31.5,0.375,29.899494767189022,0.0
35.0,25.0,384.5,0.43942857142857145,192.1248904466629,1.0
104.0,48.0,1309.5,0.2623197115384616,544.6589407920836,4.0
22.0,24.0,189.5,0.35890151515151514,95.84061968326569,1.0
10.0,22.0,55.5,0.2522727272727273,51.213203072547905,0.0
82.0,37.0,857.0,0.2824653922214898,424.1320301294327,4.0
45.0,35.0,700.0,0.4444444444444444,258.8528121709824,2.0
34.0,35.0,385.5,0.3239495798319328,148.81118178367615,1.0
40.0,38.0,622.5,0.4095394736842105,200.95331716537478,2.0
15.0,29.0,185.0,0.4252873563218391,100.0832599401474,1.0
59.0,42.0,870.0,0.351089588377724,309.76449930667883,3.0
33.0,31.0,476.5,0.4657869012707722,143.98275506496432,1.0
9.0,8.0,27.5,0.3819444444444444,23.55634891986847,0.0
115.0,38.0,1571.5,0.3596109839816934,601.2863578796388,5.0
5.0,5.0,13.0,0.52,14.828427076339722,0.0
117.0,39.0,1806.5,0.3959018189787421,507.0609623193741,5.0
117.0,35.0,1582.0,0.3863247863247864,555.7300090789795,5.0
19.0,32.0,165.0,0.2713815789473684,106.9116872549057,1.0
45.0,31.0,600.0,0.4301075268817205,172.36753070354462,2.0
50.0,33.0,604.5,0.3663636363636364,294.69343125820166,2.0
26.0,29.0,455.0,0.603448275862069,103.59797871112823,1.0
19.0,31.0,174.0,0.29541595925297115,98.2253954410553,1.0
39.0,40.0,480.5,0.3080128205128205,206.4091604948044,2.0
36.0,35.0,644.5,0.5115079365079365,142.81118214130404,1.0
6.0,13.0,33.5,0.42948717948717946,29.899494647979736,0.0
12.0,6.0,29.0,0.4027777777777778,27.3137081861496,0.0
120.0,46.0,1676.0,0.3036231884057971,678.3574250936507,5.0
31.0,33.0,335.0,0.32746823069403713,169.53910338878632,1.0
58.0,33.0,678.5,0.3544932079414838,311.1787127256393,3.0
23.0,30.0,362.5,0.5253623188405797,93.84061932563782,1.0
7.0,12.0,13.5,0.16071428571428573,28.72792184352875,0.0
22.0,29.0,201.5,0.3158307210031348,107.98275458812714,1.0
9.0,9.0,28.5,0.35185185185185186,25.55634891986847,0.0
59.0,31.0,786.0,0.4297430289775834,264.450790643692,3.0
30.0,31.0,354.5,0.3811827956989247,119.63960897922516,1.0
5.0,6.0,6.5,0.21666666666666667,15.071067690849304,0.0
95.0,38.0,1474.5,0.4084487534626039,387.605118393898,4.0
19.0,29.0,283.5,0.514519056261343,87.01219236850739,1.0
5.0,3.0,4.5,0.3,10.242640614509584,0.0
36.0,38.0,518.5,0.3790204678362573,190.6101715564728,2.0
20.0,39.0,411.0,0.5269230769230769,108.42640566825868,1.0
53.0,37.0,735.5,0.3750637429882713,297.17871236801153,2.0
7.0,7.0,25.5,0.5204081632653061,22.242640614509586,0.0
126.0,40.0,1638.0,0.325,585.6711337566377,5.0
81.0,43.0,1296.0,0.372093023255814,386.33304011821747,4.0
7.0,7.0,20.5,0.4183673469387755,18.727921724319454,0.0
19.0,38.0,265.5,0.3677285318559557,143.2964631319046,1.0
26.0,31.0,343.0,0.4255583126550869,158.71067643165588,1.0
74.0,37.0,1142.0,0.4170927684441198,345.2792179584503,3.0
15.0,30.0,189.5,0.4211111111111111,91.01219248771669,1.0
8.0,15.0,38.5,0.32083333333333336,35.55634891986847,0.0
21.0,25.0,221.0,0.42095238095238097,117.19595801830292,1.0
84.0,35.0,1140.0,0.3877551020408163,413.1614673137665,4.0
6.0,4.0,9.0,0.375,13.656854152679445,0.0
100.0,30.0,1542.0,0.514,409.1614682674408,4.0
21.0,29.0,284.0,0.4663382594417077,85.59797894954681,1.0
5.0,3.0,5.0,0.3333333333333333,10.828427076339722,0.0
24.0,31.0,303.0,0.40725806451612906,135.0538223981857,1.0
21.0,29.0,283.5,0.4655172413793103,91.01219260692595,1.0
52.0,28.0,690.0,0.4739010989010989,210.16652023792267,2.0
17.0,30.0,212.5,0.4166666666666667,92.18376529216766,1.0
7.0,9.0,34.0,0.5396825396825397,28.485281229019165,0.0
51.0,26.0,655.0,0.4939668174962293,243.96550977230072,2.0
54.0,27.0,717.5,0.4921124828532236,275.095452785492,2.0
21.0,33.0,233.0,0.3362193362193362,117.74011445045471,1.0
22.0,31.0,237.0,0.34750733137829914,129.05382263660428,1.0
9.0,13.0,48.0,0.41025641025641024,36.97056245803833,0.0
21.0,25.0,209.0,0.3980952380952381,99.74011409282684,1.0
25.0,32.0,374.0,0.4675,120.56854164600372,1.0
18.0,34.0,215.0,0.35130718954248363,98.08326017856598,1.0
46.0,42.0,855.5,0.4428053830227743,206.6101716756821,2.0
81.0,34.0,1034.0,0.3754538852578068,383.8477591276169,4.0
34.0,49.0,460.0,0.27611044417767105,200.36753058433533,1.0
20.0,23.0,191.5,0.4163043478260869,105.98275482654572,1.0
68.0,32.0,1209.0,0.5556066176470589,291.7644991874695,3.0
25.0,27.0,319.5,0.4733333333333333,140.6690467596054,1.0
46.0,31.0,504.5,0.3537868162692847,199.58073353767395,2.0
43.0,31.0,568.5,0.4264816204051013,173.78174436092377,2.0
35.0,45.0,357.0,0.22666666666666666,180.50966608524325,1.0
9.0,14.0,41.0,0.3253968253968254,34.97056233882904,0.0
21.0,26.0,222.0,0.4065934065934066,117.05382287502287,1.0
8.0,6.0,23.0,0.4791666666666667,21.656854152679443,0.0
85.0,35.0,1230.5,0.4136134453781513,381.7472534179688,4.0
23.0,25.0,247.5,0.4304347826086957,117.982754945755,1.0
96.0,31.0,1528.0,0.5134408602150538,388.33304035663605,4.0
5.0,7.0,13.5,0.3857142857142857,21.071067690849304,0.0
15.0,23.0,134.0,0.3884057971014493,74.42640590667725,1.0
36.0,30.0,435.5,0.4032407407407407,174.6101713180542,1.0
37.0,33.0,420.0,0.343980343980344,200.9949471950531,2.0
16.0,32.0,214.0,0.41796875,92.08326017856598,1.0
23.0,29.0,417.0,0.6251874062968515,95.94112479686736,1.0
20.0,29.0,220.5,0.38017241379310346,105.98275482654572,1.0
8.0,11.0,42.5,0.4829545454545455,32.38477599620819,0.0
64.0,34.0,925.0,0.4250919117647059,310.2497812509537,3.0
22.0,25.0,273.5,0.4972727272727273,143.49747371673584,1.0
72.0,31.0,871.5,0.3904569892473118,333.4629845619202,3.0
22.0,33.0,247.5,0.3409090909090909,115.15432786941528,1.0
9.0,13.0,39.0,0.3333333333333333,32.97056245803833,0.0
19.0,13.0,97.5,0.3947368421052632,55.213203072547905,0.0
12.0,17.0,106.5,0.5220588235294118,54.870057106018066,0.0
23.0,30.0,345.0,0.5,97.74011421203613,1.0
73.0,50.0,1076.0,0.2947945205479452,403.6467487812042,3.0
26.0,33.0,472.0,0.5501165501165501,112.08326005935669,1.0
19.0,34.0,210.0,0.3250773993808049,104.42640590667723,1.0
67.0,35.0,1204.5,0.5136460554371002,299.17871296405787,3.0
10.0,19.0,66.0,0.3473684210526316,47.798989534378045,0.0
85.0,34.0,1096.5,0.3794117647058824,442.03152537345886,4.0
5.0,5.0,11.5,0.46,13.071067690849304,0.0
34.0,39.0,407.0,0.3069381598793364,195.8233745098114,1.0
20.0,32.0,181.0,0.2828125,114.56854164600372,1.0
96.0,47.0,1586.0,0.3515070921985816,476.27416586875916,4.0
26.0,28.0,416.5,0.5721153846153846,93.01219260692595,1.0
22.0,30.0,238.0,0.3606060606060606,104.56854116916656,1.0
25.0,31.0,298.5,0.3851612903225806,136.81118214130402,1.0
18.0,30.0,215.5,0.3990740740740741,97.01219260692595,1.0
19.0,33.0,171.5,0.27352472089314195,106.32590091228485,1.0
7.0,6.0,20.0,0.4761904761904762,18.485281109809875,0.0
24.0,29.0,285.0,0.4094827586206897,91.25483310222626,1.0
99.0,50.0,1217.0,0.24585858585858586,536.5584352016449,4.0
65.0,39.0,1217.0,0.4800788954635109,305.42135286331177,3.0
47.0,41.0,572.5,0.2970939283860924,214.6101715564728,2.0
5.0,5.0,12.5,0.5,14.242640614509584,0.0
37.0,33.0,506.5,0.4148239148239149,168.12489008903503,2.0
59.0,33.0,931.5,0.4784283513097072,263.036576628685,3.0
7.0,9.0,23.5,0.37301587301587297,23.899494647979736,0.0
58.0,35.0,693.5,0.3416256157635468,339.94826459884644,3.0
36.0,34.0,507.5,0.414624183006536,152.46803581714633,1.0
22.0,34.0,244.0,0.32620320855614976,125.88224947452544,1.0
5.0,3.0,5.0,0.3333333333333333,10.828427076339722,0.0
23.0,21.0,244.5,0.5062111801242236,78.18376529216765,1.0
107.0,34.0,1651.5,0.4539582188015393,421.8893892765045,4.0
22.0,30.0,204.5,0.3098484848484849,105.15432786941528,1.0
67.0,37.0,811.5,0.327349737797499,342.49242091178894,3.0
19.0,35.0,160.5,0.24135338345864665,109.01219248771669,1.0
33.0,26.0,355.0,0.4137529137529137,128.22539508342743,1.0
87.0,35.0,1498.0,0.4919540229885058,372.3330407142639,4.0
62.0,35.0,993.0,0.4576036866359447,316.24978029727936,3.0
51.0,39.0,640.5,0.3220211161387632,256.2081503868103,2.0
117.0,42.0,1700.0,0.345950345950346,537.1025924682617,5.0
19.0,33.0,162.0,0.2583732057416268,105.74011445045471,1.0
14.0,29.0,198.0,0.4876847290640394,99.25483298301695,1.0
69.0,39.0,926.0,0.3441099962839093,290.5929261445998,3.0
32.0,23.0,340.5,0.4626358695652174,127.15432786941528,1.0
76.0,30.0,1014.0,0.4447368421052632,342.10764515399933,3.0
19.0,32.0,216.5,0.3560855263157895,92.18376517295836,1.0
5.0,5.0,12.0,0.48,13.656854152679445,0.0
39.0,34.0,371.0,0.27978883861236803,196.50966584682462,2.0
26.0,33.0,457.5,0.5332167832167832,116.32590091228485,1.0
37.0,32.0,453.5,0.38302364864864863,221.72286903858185,2.0
8.0,7.0,22.0,0.3928571428571429,21.313708305358887,0.0
5.0,3.0,4.5,0.3,10.242640614509584,0.0
39.0,34.0,444.5,0.3352187028657617,253.86500418186188,2.0
81.0,50.0,1225.0,0.30246913580246915,416.4751753807068,3.0
66.0,33.0,1245.0,0.571625344352617,296.5929261445998,3.0
45.0,31.0,569.5,0.4082437275985663,229.2375875711441,2.0
20.0,26.0,207.5,0.3990384615384616,113.9827550649643,1.0
18.0,28.0,207.5,0.4117063492063492,102.66904652118684,1.0
8.0,14.0,36.5,0.32589285714285715,33.55634880065918,0.0
75.0,41.0,870.0,0.28292682926829266,420.33304071426386,3.0
7.0,6.0,20.0,0.4761904761904762,19.656854152679447,0.0
33.0,32.0,441.5,0.4180871212121212,182.12489032745358,2.0
65.0,42.0,947.0,0.3468864468864469,369.07820749282837,3.0
19.0,30.0,207.0,0.3631578947368421,105.74011397361755,1.0
53.0,33.0,585.0,0.3344768439108062,278.93607199192047,2.0
55.0,44.0,815.5,0.3369834710743801,258.20814967155457,2.0
5.0,5.0,11.5,0.46,13.071067690849304,0.0
117.0,38.0,1640.5,0.3689833558254611,524.3157955408096,5.0
1.0,2.0,0.0,0.0,2.0,0.0
7.0,11.0,31.0,0.4025974025974026,27.3137081861496,0.0
26.0,31.0,253.5,0.3145161290322581,123.01219260692595,1.0
44.0,37.0,741.5,0.4554668304668305,253.3797235488892,2.0
43.0,39.0,508.5,0.3032200357781753,250.89444196224213,2.0
20.0,32.0,182.0,0.284375,111.74011433124542,1.0
94.0,43.0,1416.5,0.3504453240969817,406.91882729530334,4.0
19.0,22.0,201.5,0.4820574162679426,102.81118154525757,1.0
24.0,30.0,542.5,0.7534722222222222,107.84061944484706,1.0
16.0,29.0,171.0,0.3685344827586207,91.25483298301695,1.0
6.0,7.0,19.0,0.4523809523809524,18.485281229019165,0.0
36.0,31.0,518.0,0.46415770609319,160.36753106117246,2.0
38.0,30.0,490.0,0.4298245614035088,169.53910386562347,1.0
84.0,42.0,1377.0,0.3903061224489796,390.7350617647171,4.0
10.0,13.0,39.0,0.3,33.79898941516876,0.0
8.0,10.0,29.0,0.3625,24.97056245803833,0.0
22.0,36.0,265.0,0.3345959595959596,118.56854116916656,1.0
80.0,40.0,1118.5,0.34953125,460.5756807327271,4.0
11.0,5.0,25.5,0.4636363636363636,25.071067690849304,0.0
14.0,3.0,24.5,0.5833333333333334,28.242640614509586,0.0
61.0,33.0,978.0,0.4858420268256334,288.4507911205292,3.0
23.0,33.0,207.0,0.2727272727272727,117.74011421203613,1.0
35.0,39.0,364.5,0.26703296703296703,161.09545385837555,1.0
